TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note,timePoint
179,12/7/2021,Siderastrea siderea,437,30687,14400.9,3.25,0,8.4,,T12
180,12/7/2021,Siderastrea siderea,438,30469.7,16071.5,213.21,0,130.1,,T12
181,12/7/2021,Siderastrea siderea,439,1349.4,18916.4,72.64,0,45.6,,T12
182,12/7/2021,Siderastrea siderea,440,2163.2,18958.8,65.9,0,37.2,,T12
183,12/7/2021,Siderastrea siderea,441,2821.8,19065.5,39.93,0,26.7,,T12
184,12/7/2021,Agaricia agaricites,442,3582.3,18853.9,5.95,0,9.8,,T12
185,12/7/2021,Siderastrea siderea,443,3886.6,16887.9,15.52,0,16.4,,T12
186,12/7/2021,Siderastrea siderea,444,4162.2,16890.1,2.68,0,6.3,,T12
187,12/7/2021,Siderastrea siderea,445,4726,17660.5,16.15,0,16.9,,T12
188,12/7/2021,Porites astreoides,446,5014.5,17857.6,73.58,0,51.1,,T12
189,12/7/2021,Siderastrea siderea,447,5012.3,18052.8,8.06,0,11.5,,T12
190,12/7/2021,Porites astreoides,448,7464,16969.6,65.55,0,33,,T12
191,12/7/2021,Stephanocoenia intersepta,449,7716.9,17033,21.11,0,27.7,,T12
192,12/7/2021,Siderastrea siderea,450,9269.6,18228.7,2.32,0,6.5,,T12
193,12/7/2021,Siderastrea siderea,451,10692.2,17321.7,9.94,0,14.3,,T12
194,12/7/2021,Siderastrea siderea,452,13594.5,17650.6,41.15,0,30.9,,T12
195,12/7/2021,Siderastrea siderea,453,13728.2,17756.8,8.25,0,11.5,,T12
196,12/7/2021,Siderastrea siderea,454,14592.2,18876,73.01,0,41.7,,T12
197,12/7/2021,Porites astreoides,455,14767.6,18894.7,14.68,0,28,,T12
198,12/7/2021,Siderastrea siderea,456,14406.3,19759.4,4.27,0,9.8,,T12
199,12/7/2021,Siderastrea siderea,457,15231.9,19225.1,8.27,0,14.3,,T12
200,12/7/2021,Siderastrea siderea,458,18225.3,18034.2,8.73,0,11.8,,T12
201,12/7/2021,Siderastrea siderea,459,18419.3,18082.6,60.43,0,70.9,,T12
202,12/7/2021,Siderastrea siderea,460,17467,19394,131.22,0,95,,T12
203,12/7/2021,Siderastrea siderea,461,20529.6,16936.7,13.99,0,15.4,,T12
204,12/7/2021,Siderastrea siderea,462,20020.2,18732.4,18.62,0,17.8,,T12
205,12/7/2021,Porites astreoides,463,21732.7,19791.6,43.34,0,28.6,,T12
206,12/7/2021,Siderastrea siderea,464,23482.4,19205.2,119.36,0,75.1,,T12
207,12/7/2021,Siderastrea siderea,465,25877.3,17292.8,3.07,0,7.1,,T12
208,12/7/2021,Siderastrea siderea,466,25964.7,17641.7,4.56,0,10.9,,T12
209,12/7/2021,Agaricia agaricites,467,26292,18608,7.73,0,11.5,,T12
210,12/7/2021,Siderastrea siderea,468,26411,18488.7,19.3,0,18.9,,T12
