TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note,timePoint
72,12/8/2021,Siderastrea siderea,270,24975,4989.3,17.42,0,17.4,,T12
73,12/8/2021,Siderastrea siderea,271,24746.5,6701.4,18.93,0,17.7,,T12
74,12/8/2021,Porites astreoides,272,24529.4,6582.4,6.66,0,10.7,,T12
75,12/8/2021,Montastraea cavernosa,273,28188.4,7373,9.63,0,11.9,,T12
76,12/8/2021,Siderastrea siderea,274,28771.5,7585.6,2.4,0,6,,T12
77,12/8/2021,Porites astreoides,33,4181.2,8844.5,125.56,0,58.3,,T12
78,12/8/2021,Siderastrea siderea,276,9747.3,9299.6,48.59,0,28.3,,T12
79,12/8/2021,Acropora cervicornis,277,9216.4,8557.5,238.85,0,305.7,,T12
80,12/8/2021,Porites astreoides,278,7661.1,10534.7,62.71,0,37.1,,T12
81,12/8/2021,Dichocoenia stokesi,279,10035.2,10395.7,3.62,0,7.4,,T12
82,12/8/2021,Empty,280,9446.2,9788.1,3.33,0,7,,T12
83,12/8/2021,Siderastrea siderea,281,10280.8,7739.9,11.46,0,13,,T12
84,12/8/2021,Acropora cervicornis,282,10836.9,7966.9,20.67,0,27.2,,T12
85,12/8/2021,Siderastrea siderea,283,10737,8942.9,5.67,0,10.2,,T12
86,12/8/2021,Acropora cervicornis,284,10666.5,9232.1,22.22,0,33.3,,T12
87,12/8/2021,Siderastrea siderea,285,11596.1,9039.4,14.63,0,19.1,,T12
88,12/8/2021,Siderastrea siderea,286,11584.7,9105.7,0.82,0,3.6,,T12
89,12/8/2021,Porites astreoides,287,11044,9641.4,25.81,0,20.6,,T12
90,12/8/2021,Porites astreoides,288,10598.6,9923.9,18.21,0,18.2,,T12
91,12/8/2021,Acropora cervicornis,289,12291.5,9700.1,46.26,0,70,,T12
92,12/8/2021,Acropora cervicornis,290,12098.3,9856.6,13.46,0,22.6,,T12
93,12/8/2021,Acropora cervicornis,291,12081.3,10409.4,39.96,0,63.5,,T12
95,12/8/2021,Porites astreoides,293,12516.1,10251.1,32.44,0,30.1,,T12
94,12/8/2021,Acropora cervicornis,292,12262.2,10076.4,235.31,0,253.3,,T12
96,12/8/2021,Siderastrea siderea,294,12855.2,10119.5,10.35,0,15.4,,T12
97,12/8/2021,Siderastrea siderea,295,13399.2,10303.2,95.66,0,38,,T12
98,12/8/2021,Siderastrea siderea,296,12982.5,8407.1,42.37,0,26.2,,T12
100,12/8/2021,Siderastrea siderea,298,15527,8210,54.93,0,43.7,,T12
99,12/8/2021,Siderastrea siderea,297,15755.4,8188.1,54.06,0,31.6,,T12
102,12/8/2021,Siderastrea siderea,300,14521.1,9515.4,11.43,0,14.5,,T12
101,12/8/2021,Siderastrea siderea,299,14556.7,9416.6,5.19,0,11.8,,T12
103,12/8/2021,Acropora cervicornis,301,14482.7,10293.3,80.35,0,103.2,,T12
104,12/8/2021,Empty,302,14454.1,9846.4,3.63,0,8.7,,T12
105,12/8/2021,Acropora cervicornis,303,16143.3,10490.3,24.21,0,41.8,,T12
106,12/8/2021,Acropora cervicornis,304,16025.8,9801.1,413.49,0,461.2,,T12
107,12/8/2021,Porites astreoides,305,16193,8094.6,17.74,0,18.4,,T12
108,12/8/2021,Porites astreoides,306,17294.1,7990.3,30.98,0,22.6,,T12
109,12/8/2021,Porites astreoides,307,18310.2,9139,13.42,0,15.9,,T12
110,12/8/2021,Empty,308,17945,9250.4,1.93,0,10.5,,T12
111,12/8/2021,Acropora cervicornis,309,18645.2,9496.4,17.24,0,24.9,,T12
112,12/8/2021,Siderastrea siderea,310,20804.7,7778.7,34.35,0,40.6,,T12
113,12/8/2021,Acropora cervicornis,311,21545.3,8186,66.74,0,88.8,,T12
114,12/8/2021,Acropora cervicornis,312,21933.1,8145.5,10.59,0,16.4,,T12
115,12/8/2021,Acropora cervicornis,313,22078.9,8151.1,4.35,0,10.1,,T12
116,12/8/2021,Siderastrea siderea,314,19607.8,9166.5,58.29,0,33.4,,T12
117,12/8/2021,Porites astreoides,315,18740.4,8102.9,8.94,0,11.6,,T12
118,12/8/2021,Acropora cervicornis,316,20119,9805.6,381.91,0,431.7,,T12
120,12/8/2021,Siderastrea siderea,318,21446.8,8734.4,8.87,0,12.3,,T12
119,12/8/2021,Acropora cervicornis,317,21643.3,8760.7,160.71,0,190.6,,T12
121,12/8/2021,Siderastrea siderea,319,23313.8,8003.9,1.16,0,4.5,,T12
122,12/8/2021,Acropora cervicornis,320,22606,10518,17.07,0,28.5,,T12
123,12/8/2021,Acropora cervicornis,321,22692.8,10358.7,14.96,0,25.4,,T12
124,12/8/2021,Acropora cervicornis,322,22608,10241.9,4.23,0,11.8,,T12
126,12/8/2021,Acropora cervicornis,324,24220.4,9884.7,25.43,0,40.1,,T12
125,12/8/2021,Acropora cervicornis,323,23944.3,10168.6,181.24,0,201.3,,T12
127,12/8/2021,Acropora cervicornis,325,24428,9988.1,2.22,0,6.2,,T12
128,12/8/2021,Acropora cervicornis,326,24494.7,10028.8,1.51,0,5.1,,T12
129,12/8/2021,Acropora cervicornis,327,24424,10030.9,1.37,0,4.4,,T12
130,12/8/2021,Acropora cervicornis,328,23978.1,10588,25.1,0,35.4,,T12
131,12/8/2021,Acropora cervicornis,329,24076.5,10726.7,4.87,0,10.5,,T12
132,12/8/2021,Siderastrea siderea,330,25035.7,8567.9,5.21,0,9.6,,T12
133,12/8/2021,Siderastrea siderea,331,26735.3,10003.5,32.09,0,30.1,,T12
134,12/8/2021,Porites astreoides,332,28742.9,8592.3,20.37,0,19.1,,T12
135,12/8/2021,Porites astreoides,333,28768.8,8694.8,2.86,0,7.2,,T12
136,12/8/2021,Porites astreoides,334,28650.3,8642.7,6.81,0,13.7,,T12
137,12/8/2021,Empty,335,28754.8,8667.2,0.33,0,2.5,,T12
138,12/8/2021,Siderastrea siderea,336,27614.7,8292,4.26,0,9.5,,T12
139,12/8/2021,Empty,337,28350.6,9758.7,4.81,0,9.4,,T12
140,12/8/2021,Porites astreoides,338,27706.6,10499.8,47.07,0,28.6,,T12
141,12/8/2021,Porites astreoides,56,2700.3,11710.6,31.78,0,26.2,,T12
142,12/8/2021,Siderastrea siderea,57,2893.1,12011.5,16.31,0,18.3,,T12
143,12/8/2021,Siderastrea siderea,58,4733.1,11325.6,67.27,0,32.5,,T12
144,12/8/2021,Siderastrea siderea,342,6457,11252.3,27.3,0,20,,T12
145,12/8/2021,Siderastrea siderea,343,7121.1,10537.4,7.97,0,12,,T12
146,12/8/2021,Agaricia agaricites,344,5090.7,12548.7,1.94,0,6.1,,T12
147,12/8/2021,Agaricia agaricites,345,5019.9,12586.3,2.24,0,6.2,,T12
148,12/8/2021,Porites astreoides,60,4875.7,13306.6,24.88,0,20.5,,T12
149,12/8/2021,Siderastrea siderea,347,7410.9,10896.5,3,0,7,,T12
150,12/8/2021,Acropora cervicornis,348,9028.8,11401.6,276.74,0,285.6,,T12
151,12/8/2021,Porites astreoides,349,7522.1,12129.8,32.79,0,24.3,,T12
152,12/8/2021,Acropora cervicornis,350,7477.3,13309.1,38.97,0,46.9,,T12
153,12/8/2021,Acropora cervicornis,351,10562.3,12487.6,21.49,0,34.4,,T12
154,12/8/2021,Siderastrea siderea,352,10501.8,10547.5,0.93,0,3.8,,T12
155,12/8/2021,Acropora cervicornis,353,12783.8,10549.1,10.36,0,20.1,,T12
156,12/8/2021,Siderastrea siderea,354,12842.9,11078.1,1.11,0,4,,T12
157,12/8/2021,Porites astreoides,355,10955.5,11469.3,17.56,0,17.8,,T12
158,12/8/2021,Siderastrea siderea,356,11957.7,11650.4,11.92,0,14.4,,T12
159,12/8/2021,Siderastrea siderea,357,12045.9,11738.9,9.97,0,13,,T12
160,12/8/2021,Siderastrea siderea,358,12465.3,12398.8,23.92,0,21,,T12
161,12/8/2021,Siderastrea siderea,359,12176.1,12951.7,13.99,0,20,,T12
162,12/8/2021,Montastraea cavernosa,360,13960,10662,3.04,0,6.8,,T12
163,12/8/2021,Acropora cervicornis,361,14625.5,10565.7,12.25,0,25.9,,T12
164,12/8/2021,Acropora cervicornis,362,14613.2,11058.3,63.55,0,64.3,,T12
165,12/8/2021,Acropora cervicornis,363,14425.6,11461.1,23.93,0,39.3,,T12
166,12/8/2021,Siderastrea siderea,364,15566.1,12203.7,12.46,0,13.6,,T12
167,12/8/2021,Eusmilia fastigiata,365,16510.4,11325.5,14.87,0,19.2,,T12
168,12/8/2021,Eusmilia fastigiata,366,16479.7,11453.8,4.84,0,8.7,,T12
169,12/8/2021,Porites astreoides,367,16444.5,11184.5,2.18,0,6,,T12
171,12/8/2021,Porites astreoides,369,16448.5,11631.8,17.57,0,18.3,,T12
170,12/8/2021,Porites astreoides,368,16281.6,11593.5,30.78,0,24.7,,T12
172,12/8/2021,Empty,370,17534.7,10911,8.42,0,11.5,,T12
173,12/8/2021,Acropora cervicornis,371,16215.8,13013.4,23.86,0,36.9,,T12
174,12/8/2021,Empty,372,18091.4,12537.5,24.72,0,31.7,,T12
175,12/8/2021,Acropora cervicornis,373,19945.7,12182.1,249.81,0,233.4,,T12
176,12/8/2021,Porites astreoides,374,21470,11935.8,32.75,0,33.9,,T12
177,12/8/2021,Acropora cervicornis,375,21323.3,12316.6,276.72,0,287.7,,T12
178,12/8/2021,Acropora cervicornis,376,21913,12093.3,40.33,0,47.5,,T12
179,12/8/2021,Acropora cervicornis,377,21927.4,11040.7,274.09,0,280.3,,T12
180,12/8/2021,Acropora cervicornis,378,22221.2,11292.8,20.31,0,28.8,,T12
181,12/8/2021,Porites astreoides,379,23582.1,11948.1,46.54,0,28.2,,T12
182,12/8/2021,Acropora cervicornis,380,24296.6,11156.6,93.61,0,112.4,,T12
183,12/8/2021,Siderastrea siderea,381,22557.3,13104.5,28.79,0,23.8,,T12
184,12/8/2021,Acropora cervicornis,382,21768.7,13110.1,57.8,0,75.8,,T12
185,12/8/2021,Empty,383,22693.2,13100.4,6.7,0,10,,T12
186,12/8/2021,Acropora cervicornis,384,25478.2,11727.3,582.45,0,452.5,,T12
187,12/8/2021,Siderastrea siderea,385,25091.2,11854.1,17.29,0,18.3,,T12
188,12/8/2021,Siderastrea siderea,386,24964.7,12103.7,92.49,0,46.2,,T12
189,12/8/2021,Porites astreoides,387,26591.1,11364.6,58.8,0,37.2,,T12
190,12/8/2021,Acropora cervicornis,388,25779.4,11414.6,16.65,0,27.8,,T12
191,12/8/2021,Siderastrea siderea,389,29065.9,12189.7,51.58,0,45.7,,T12
193,12/8/2021,Dichocoenia stokesi,391,28207.6,11625.3,13.71,0,14.1,,T12
194,12/8/2021,Porites astreoides,392,28286.9,11928.8,5.71,0,9.5,,T12
195,12/8/2021,Siderastrea siderea,87,2981.4,14132.4,29.61,0,23.4,,T12
196,12/8/2021,Agaricia agaricites,394,4317.2,14927.8,3.22,0,8.2,,T12
197,12/8/2021,Agaricia agaricites,395,4401,14913,1.24,0,5.4,,T12
198,12/8/2021,Siderastrea siderea,396,1668,15157.5,3.87,0,7.4,,T12
199,12/8/2021,Porites astreoides,397,3673.6,15578.3,14.01,0,16.6,,T12
200,12/8/2021,Siderastrea siderea,398,6532.3,13433.1,3.03,0,6.8,,T12
201,12/8/2021,Siderastrea siderea,399,6621.9,13388.2,2.65,0,6.8,,T12
202,12/8/2021,Siderastrea siderea,400,4739,14009.9,5.11,0,8.6,,T12
203,12/8/2021,Acropora cervicornis,401,6464.3,14437.7,32.6,0,38.6,,T12
204,12/8/2021,Agaricia agaricites,402,6050.1,15005.1,4.02,0,8.4,,T12
205,12/8/2021,Agaricia agaricites,89,5474.8,14403.7,34.46,0,26.3,,T12
206,12/8/2021,Siderastrea siderea,404,4965.3,15313.7,6.12,0,9.7,,T12
207,12/8/2021,Acropora cervicornis,405,6178.3,16159.8,55.43,0,68.7,,T12
208,12/8/2021,Acropora cervicornis,406,6011.1,16314.8,9.6,0,16.9,,T12
210,12/8/2021,Acropora cervicornis,408,6655,16213.3,1.35,0,4.8,,T12
211,12/8/2021,Acropora cervicornis,409,6724,16282.5,1.21,0,4.7,,T12
209,12/8/2021,Acropora cervicornis,407,7066.2,16164.4,425.36,0,407.5,,T12
212,12/8/2021,Siderastrea siderea,410,6357.7,16593.7,24.62,0,20.2,,T12
213,12/8/2021,Porites astreoides,411,8005.1,13597.4,40.78,0,30.2,,T12
214,12/8/2021,Porites astreoides,412,9305.1,15345.7,52.41,0,30.1,,T12
215,12/8/2021,Siderastrea siderea,413,10046.6,15357.1,28.31,0,26.8,,T12
216,12/8/2021,Acropora cervicornis,414,10284.9,13498.5,346.43,0,419.6,,T12
217,12/8/2021,Acropora cervicornis,415,7687,14468.9,103.91,0,138,,T12
218,12/8/2021,Acropora cervicornis,416,7507.8,14788.7,7.68,0,12.2,,T12
219,12/8/2021,Agaricia agaricites,417,7757.8,15430.9,3.5,0,8.7,,T12
221,12/8/2021,Siderastrea siderea,419,11436,13371.3,11.02,0,15.1,,T12
220,12/8/2021,Siderastrea siderea,418,11891,14393.3,5.6,0,9.8,,T12
222,12/8/2021,Acropora cervicornis,420,10305,15144.2,58.34,0,71,,T12
223,12/8/2021,Porites astreoides,421,13429.6,14566.5,96.21,0,42.9,,T12
224,12/8/2021,Empty,422,14792.6,14130,6.39,0,10.9,,T12
225,12/8/2021,Agaricia agaricites,423,15655.4,15853.2,3.71,0,7.4,,T12
226,12/8/2021,Siderastrea siderea,424,15455.7,15842.7,0.67,0,3.2,,T12
227,12/8/2021,Empty,425,16054.3,15005.6,6.8,0,12.4,,T12
228,12/8/2021,Empty,426,16293.6,15609.1,31.75,0,22.9,,T12
229,12/8/2021,Empty,427,20026.9,15035.5,6.96,0,15.3,,T12
230,12/8/2021,Siderastrea siderea,428,22417.9,13863.5,133.33,0,49.8,,T12
231,12/8/2021,Empty,429,22098.3,14244.9,7.94,0,10.8,,T12
232,12/8/2021,Porites astreoides,430,22138.7,14866.9,32.34,0,23.6,,T12
233,12/8/2021,Porites astreoides,431,23279,15774.3,19.19,0,17.9,,T12
234,12/8/2021,Agaricia agaricites,432,23860.5,16073.3,14.17,0,16.4,,T12
236,12/8/2021,Acropora cervicornis,434,21552.1,15627.1,3.65,0,11.8,,T12
238,12/8/2021,Acropora cervicornis,436,21605.3,15742.4,2.62,0,7,,T12
235,12/8/2021,Acropora cervicornis,433,21654.4,15866.6,30.31,0,41.8,,T12
237,12/8/2021,Siderastrea siderea,435,26476.5,14326.2,179.34,0,83.8,,T12
240,12/8/2021,Empty,438,25308,14900.8,7.12,0,10.2,,T12
239,12/8/2021,Siderastrea siderea,437,24436.5,15553.8,13.8,0,15.8,,T12
241,12/8/2021,Siderastrea siderea,439,25791.1,16025.6,11.24,0,14.1,,T12
242,12/8/2021,Empty,440,29390.4,14281.9,7.12,0,12.5,,T12
243,12/8/2021,Siderastrea siderea,441,27492.7,15863,34.98,0,26.4,,T12
244,12/8/2021,Porites astreoides,442,2071.6,17100.4,26.91,0,19.7,,T12
245,12/8/2021,Siderastrea siderea,108,3493.8,16746,90.25,0,36,,T12
246,12/8/2021,Siderastrea siderea,444,4283.7,16565.1,15.63,0,16.4,,T12
247,12/8/2021,Siderastrea siderea,109,3407.2,17616.3,72.98,0,62.3,,T12
248,12/8/2021,Siderastrea siderea,446,6890.4,17492,24.4,0,19.3,,T12
249,12/8/2021,Porites astreoides,447,6689.9,17133.5,10.58,0,12.7,,T12
250,12/8/2021,Porites astreoides,448,6168.1,17979.3,11.53,0,15.4,,T12
251,12/8/2021,Montastraea cavernosa,449,5853.2,18681.6,2.11,0,5.6,,T12
252,12/8/2021,Montastraea cavernosa,450,6669.6,18767.4,4.28,0,7.9,,T12
253,12/8/2021,Acropora cervicornis,451,7753.3,16619.9,12.03,0,17.3,,T12
254,12/8/2021,Acropora cervicornis,452,7570.4,16605.1,6.23,0,11.9,,T12
255,12/8/2021,Acropora cervicornis,453,7953,16773.4,9.03,0,15,,T12
256,12/8/2021,Acropora cervicornis,454,7593.4,18913.3,32.87,0,61.6,,T12
257,12/8/2021,Acropora cervicornis,455,8421.4,17897.8,68.7,0,85.1,,T12
258,12/8/2021,Acropora cervicornis,456,9220.7,18947.8,100.97,0,128.5,,T12
259,12/8/2021,Acropora cervicornis,457,9677.3,19286.1,9.35,0,17.5,,T12
260,12/8/2021,Siderastrea siderea,458,8293.3,16167.4,1.81,0,5.1,,T12
261,12/8/2021,Siderastrea siderea,459,12375.7,16312.6,12.4,0,24.1,,T12
262,12/8/2021,Acropora cervicornis,460,10357.3,17663,22.31,0,38.3,,T12
263,12/8/2021,Siderastrea siderea,461,15018,16383.2,12.45,0,21.3,,T12
264,12/8/2021,Porites astreoides,462,14465,16798.3,17.38,0,17.6,,T12
265,12/8/2021,Acropora cervicornis,463,13918.7,18627.2,20.33,0,33.4,,T12
266,12/8/2021,Siderastrea siderea,464,13482,18946.3,2.38,0,6.9,,T12
267,12/8/2021,Acropora cervicornis,465,14378.5,18269.4,414.75,0,398.7,,T12
268,12/8/2021,Porites astreoides,466,16485.3,18184.4,18.82,0,19.5,,T12
269,12/8/2021,Siderastrea siderea,467,21354.5,16637.8,4.27,0,8.5,,T12
270,12/8/2021,Porites astreoides,468,19528,17614.8,6.59,0,10.8,,T12
271,12/8/2021,Siderastrea siderea,469,22971.2,16986.8,94.89,0,68.4,,T12
272,12/8/2021,Porites astreoides,470,24091.3,18181.4,9.87,0,12,,T12
273,12/8/2021,Siderastrea siderea,471,23855,18751.5,12.59,0,13.9,,T12
274,12/8/2021,Acropora cervicornis,472,24343.3,19103.3,432.22,0,520.1,,T12
275,12/8/2021,Siderastrea siderea,473,25316.9,16634,10.31,0,15.9,,T12
276,12/8/2021,Porites astreoides,474,26265.2,17668,12.67,0,15.1,,T12
277,12/8/2021,Acropora cervicornis,475,26369.1,18469.7,327.58,0,308.9,,T12
278,12/8/2021,Acropora cervicornis,476,26737.4,18216.9,14.53,0,21.9,,T12
279,12/8/2021,Acropora cervicornis,477,26828.5,18921.7,27.8,0,37.7,,T12
280,12/8/2021,Acropora cervicornis,478,27086.3,18647.6,4.09,0,10.4,,T12
281,12/8/2021,Acropora cervicornis,479,27253.9,18687.1,3.56,0,7.9,,T12
282,12/8/2021,Agaricia agaricites,480,25947.3,17646.9,5.51,0,10.3,,T12
283,12/8/2021,Porites astreoides,481,29105.4,17323.8,7.36,0,10.4,,T12
284,12/8/2021,Agaricia agaricites,482,28129.7,18601.2,7.92,0,15.5,,T12
285,12/8/2021,Siderastrea siderea,483,2777.9,19477.9,17.61,0,18.8,,T12
286,12/8/2021,Siderastrea siderea,484,3902.4,19652.1,29.62,0,21.2,,T12
287,12/8/2021,Siderastrea siderea,485,4318.6,20456.4,2.47,0,6.1,,T12
288,12/8/2021,Siderastrea siderea,486,2621.2,21169.6,62.18,0,37.5,,T12
289,12/8/2021,Porites astreoides,487,2793.8,21098.4,30.5,0,34.7,,T12
290,12/8/2021,Porites astreoides,488,2922,21213.9,2.94,0,8.2,,T12
291,12/8/2021,Siderastrea siderea,489,6127.1,19519.5,9.16,0,14.1,,T12
292,12/8/2021,Porites astreoides,490,5251,20300.7,15.88,0,17.4,,T12
293,12/8/2021,Siderastrea siderea,491,6819.5,19845.6,2.4,0,6.1,,T12
294,12/8/2021,Siderastrea siderea,492,6799.7,19923.5,1,0,3.9,,T12
295,12/8/2021,Acropora cervicornis,493,6609,20295.2,31.94,0,50.8,,T12
296,12/8/2021,Acropora cervicornis,494,5913.8,20452.6,6.72,0,14.8,,T12
297,12/8/2021,Acropora cervicornis,495,5881.5,21050.5,93.03,0,127.7,,T12
298,12/8/2021,Acropora cervicornis,496,6609.4,21109.5,546.97,0,564.4,,T12
299,12/8/2021,Acropora cervicornis,497,7521.7,21251.1,8.28,0,15.6,,T12
300,12/8/2021,Acropora cervicornis,498,7436.5,20190.8,505.91,0,518.4,,T12
301,12/8/2021,Acropora cervicornis,499,7755.5,19519.3,11.32,0,18.7,,T12
302,12/8/2021,Acropora cervicornis,500,7985.9,19686.3,91.48,0,92,,T12
303,12/8/2021,Agaricia agaricites,501,7736.8,19877.8,3.7,0,7.8,,T12
304,12/8/2021,Porites astreoides,502,8420.4,19846.9,11.06,0,14.2,,T12
305,12/8/2021,Acropora cervicornis,503,8660.8,20321,26.4,0,38,,T12
306,12/8/2021,Porites astreoides,504,7634.7,19164.9,3.82,0,7.6,,T12
307,12/8/2021,Porites astreoides,505,9780.3,19445.9,60.49,0,32.4,,T12
308,12/8/2021,Porites astreoides,506,9599.8,20162,40.14,0,26.9,,T12
309,12/8/2021,Siderastrea siderea,507,9706.6,20789.1,33.21,0,23.5,,T12
310,12/8/2021,Porites astreoides,508,8652.2,20975.7,16.96,0,22.8,,T12
311,12/8/2021,Porites astreoides,509,8247.8,21454.7,33.48,0,27.6,,T12
312,12/8/2021,Agaricia agaricites,510,10035.3,20822.7,2.34,0,5.9,,T12
313,12/8/2021,Siderastrea siderea,511,11575.6,19203.9,15.73,0,15.4,,T12
314,12/8/2021,Stephanocoenia intersepta,512,12667.2,19087.7,51.64,0,65.3,,T12
315,12/8/2021,Siderastrea siderea,513,12074.9,19644.4,0.3,0,2.1,,T12
316,12/8/2021,Acropora cervicornis,514,11515.6,19810.1,6.06,0,14.5,,T12
317,12/8/2021,Acropora cervicornis,515,10430.9,20136.6,24.38,0,31.5,,T12
